,date,hour,buy_volume,sell_volume,currency,imbalance
122,2025-12-12,12,993709075.0,1094880066.0,ARS,-0.04843987216727562
123,2025-12-12,13,917071089.0,1132093207.0,ARS,-0.10493161452194266
124,2025-12-12,14,958051431.0,986817903.0,ARS,-0.014790953560276559
125,2025-12-12,15,874897865.0,1269245557.0,ARS,-0.18391852333840752
126,2025-12-12,16,502729063.0,1201068691.0,ARS,-0.40987237268068377
127,2025-12-12,17,476890097.0,1435851198.0,ARS,-0.5013543146199497
128,2025-12-12,18,575467769.0,1212393112.0,ARS,-0.3562499463849503
129,2025-12-12,19,987467470.0,1197568662.0,ARS,-0.09615456189627898
130,2025-12-12,20,1022537886.0,1116923333.0,ARS,-0.04411645612539612
131,2025-12-12,21,983949325.0,1039429261.0,ARS,-0.027419453968660315
132,2025-12-12,22,680070916.0,1109216483.0,ARS,-0.23984160802777776
133,2025-12-12,23,655122090.0,1106406767.0,ARS,-0.25618920473921025
134,2025-12-13,0,721668134.0,1226424293.0,ARS,-0.25910277767328954
135,2025-12-13,1,1096303733.0,914278547.0,ARS,0.09053356722113357
136,2025-12-13,2,879339137.0,794495659.0,ARS,0.05068808355684344
137,2025-12-13,3,827295755.0,886857727.0,ARS,-0.034747163906528176
138,2025-12-13,4,910778316.0,1062621510.0,ARS,-0.0769449718194107
139,2025-12-13,5,883474917.0,932549775.0,ARS,-0.02702323278762996
140,2025-12-13,6,909037746.0,936273727.0,ARS,-0.014759557613176993
141,2025-12-13,7,891872536.0,912018413.0,ARS,-0.011168012684562785
142,2025-12-13,8,1056484400.0,1103430504.0,ARS,-0.021735163692356278
143,2025-12-13,9,1004719933.0,970039626.0,ARS,0.017561787125902957
144,2025-12-13,10,1140986623.0,884517896.0,ARS,0.1266196765271201
145,2025-12-13,11,924031798.0,897487851.0,ARS,0.0145724187024677
146,2025-12-13,12,936658041.0,920672782.0,ARS,0.00860657606175957
147,2025-12-13,13,1033403767.0,904506361.0,ARS,0.06651361388622662
148,2025-12-13,14,870506335.0,1029989372.0,ARS,-0.0839165468317472
149,2025-12-13,15,1113426927.0,867608348.0,ARS,0.12408591714753792
150,2025-12-13,16,941542769.0,723659643.0,ARS,0.13084482969149097
151,2025-12-13,17,670332487.0,963451605.0,ARS,-0.17941117154665012
152,2025-12-13,18,870124941.0,1026966595.0,ARS,-0.08267479508695673
153,2025-12-13,19,705013545.0,972353485.0,ARS,-0.15938070512808397
154,2025-12-13,20,701193787.0,834012124.0,ARS,-0.0865149984430981
155,2025-12-13,21,884454185.0,895747423.0,ARS,-0.0063437972133322555
156,2025-12-13,22,627740395.0,899344918.0,ARS,-0.17785812009836283
157,2025-12-13,23,512859871.0,1004650096.0,ARS,-0.3240770971489771
158,2025-12-14,0,609046509.0,1003744054.0,ARS,-0.24472957249068428
159,2025-12-14,1,605876516.0,960284260.0,ARS,-0.2262907802512863
160,2025-12-14,2,620192976.0,1061243185.0,ARS,-0.2623056522929151
161,2025-12-14,3,537815124.0,1047109757.0,ARS,-0.3213367643510418
162,2025-12-14,4,529527231.0,1088629500.0,ARS,-0.3455179948202434
163,2025-12-14,5,764069294.0,1085472468.0,ARS,-0.17377448868872852
164,2025-12-14,6,786941659.0,1066687396.0,ARS,-0.15091786366069881
165,2025-12-14,7,856008294.0,888590578.0,ARS,-0.018676089113050853
